,reviewId,userName,userImage,raw,label,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
329,9fc80fe0-2717-4df2-af1e-e5725e7ec1e8,Rafa Reva,https://play-lh.googleusercontent.com/a/AItbvmmiMJ1cbjv8VeL70JhJASRDTiPi-6-Mru-qc9gU=mo,mantap sekali,5,0,4.25.1,27/07/2022 11:18,,
330,62661332-3eb0-47e7-b7c4-f8a90440f68a,Gita Arsya,https://play-lh.googleusercontent.com/a-/AFdZucpNVpzdWg2k3qG80_QakIOrqWMKWffRN5R90e6X,Mantap,5,0,4.25.1,27/07/2022 11:13,,
331,79439933-8236-4f0e-9439-7f383bea6463,Eko Tuying,https://play-lh.googleusercontent.com/a-/AFdZucpTcdxYZuVjDSdHHsiHtmkihcVquqa-GghzcxlO,Mantap,5,0,4.25.1,27/07/2022 11:02,,
332,9c16bb23-3ca0-4f36-b6ae-96c3b677c9d0,Ary Bowo,https://play-lh.googleusercontent.com/a/AItbvmlrMcfUGriyeE_2qGEYpGelk8u2jSNDvNuS6REn=mo,Aplikasi setan aplikasi gk guna buat upgrade ke full service aja susahnya minta ampun dimohon jangan di susahiin apa untuk di minta selfienya ada ngenok kanan kiri mangap jadi nya susah buat bantu ortu yang kolot malah di kasih waktunya sebentar emang kalau aplikasi punyah pemerintah ampun dah beda sama punya swasta selfie hanya kedip dua kali langsung bisa,1,0,,27/07/2022 11:00,,
333,63caac78-b82b-40b3-8ae9-8d0c28760872,Ahmad Zacky,https://play-lh.googleusercontent.com/a-/AFdZucq1OVpzOQKissN0wyPSmNpmf98KtMMdu1HE3ZCEEQ,"Sangat buruk !! ,, upgrade full service saya tidak disetujui padahal saya sudah top up saldo untuk transfer antar bank tapi tidak bisa dikarenakan belum full service 👎🏻 Saya sangat tidak merekomendasikan aplikasi ini kepada calon pengguna agar mereka tidak menyesal menggunakan aplikasi ini",1,0,4.25.1,27/07/2022 10:54,,
334,8307b8b7-d7fb-446c-9ae5-590a26767c5f,Ubay Dilla,https://play-lh.googleusercontent.com/a-/AFdZuco7qE758FgzIJVCbGxRHqiSk3zCs2xArsnu_65i,"Isi token listrik kga bisa d masukin,gmn th",1,0,4.25.1,27/07/2022 10:34,"Hai Kak, mohon maaf ya atas kendalanya. Agar bisa diproses lebih lanjut, kamu bisa menghubungi kami melalui Email ke info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore agar kami bisa bantu atasi. Terima kasih #APA2BISA
",27/07/2022 10:40
335,084ef4c7-d32e-4cf9-ac09-d9c9b0d3ccb0,Arif Hidayat,https://play-lh.googleusercontent.com/a-/AFdZucpd-bjHGm-nFe8tZaEWzA5c43ytg2K7Ignx9rs-,"Makin susah, foto wajah yang gelengkan kepala makin susah. Tetangga ku ku ajari bikin, sampai marah tapi tidak terbaca wajahnya. Jadinya bikin dompet digital lain aja ku sarankan semuanya",2,0,4.25.1,27/07/2022 10:17,,
336,796ffe76-e8bb-43e4-a92b-7cf0d3e5e67a,Agustinus Supriyadi,https://play-lh.googleusercontent.com/a/AItbvml1na-tr3yJALP4vpOkZABKrMFa1-pKPEVV0xmP=mo,Mantap broo,5,0,4.22.0,27/07/2022 10:06,,
337,53d5899a-5c97-4bef-9322-bd7566b3c476,Kevin hartanta,https://play-lh.googleusercontent.com/a/AItbvmnRDU1odtz68jYmF4ILfKkJvBcnzeLYDT3CtMzS=mo,"Jangan mau pakai link aja Ketika saldo mu gk masuk masuk,lalu telvon costumer service malah di buat pusing App jelek",1,0,4.25.1,27/07/2022 10:01,,
338,2435d369-4d1d-40df-89eb-374391e50263,Wahyu Az Zahra,https://play-lh.googleusercontent.com/a-/AFdZucpbrCDSOlO-Sar97n4B9YiqTn23mH61aJPokuqvO6Q,"mantapppp,, saya pakai linkaja udah lama, belum ada gangguan atau kendala dalam aplikasi, cuma mau kasih masukan, coba dong tambah menu baru,""menu pinjaman,payletter dsb"", makin mantaaappp kalo ada,,🙏😀",5,0,4.25.1,27/07/2022 09:46,,
339,f48f4153-8564-454b-b327-765f5faf599a,Erisma Nurhaliza,https://play-lh.googleusercontent.com/a-/AFdZucqvDiNycuYwcJUSZUzOJRmx7tm_RpkMqDjIo_mO,Oke banget,5,0,4.21.1,27/07/2022 09:43,,
340,96a3c7d6-73ec-4ee4-8493-d0cbd93871f2,Awang x_0,https://play-lh.googleusercontent.com/a/AItbvmlfpZEHM8gjWc3u41YX1ucNN7-Bwn7kD-LC74JZ=mo,"Dulu seneng pakai aplikasi ini, tapi semenjak kejadian pulsa gak masuk dan gak ada respon pas bikin laporannya. Ya jadi gak mau pakai lagi deh sampai sekarang 🙃",1,0,4.7.1,27/07/2022 09:21,,
341,951813a3-a75d-4419-8848-2c01f2c41994,Guns Gigo Tidja,https://play-lh.googleusercontent.com/a-/AFdZucq_hB90cg6g7MI7XepiKAGzanZECPkNpt61tK6s,Mantap,5,0,4.25.1,27/07/2022 09:13,,
342,c1e7bf5c-c1fd-4b2a-8575-514cb6f43e71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab betul,5,0,,27/07/2022 09:03,,
343,3f052bb4-9db0-4667-a973-45989a739b1d,Herman Atmadja,https://play-lh.googleusercontent.com/a/AItbvmnCgLDFP284O_XhvCzisNyPPaHWQxjolAQKLTVx=mo,Bagus sekali membantu cepat,5,0,4.24.0,27/07/2022 08:59,,
344,35b225b9-101c-4cb1-8289-3e5e340854cf,Santoso Tosos,https://play-lh.googleusercontent.com/a/AItbvmmaQoups84yv4rXewjTWMhFMVB4xkouvZy8w-mS=mo,Aplikasi bgus cpat,5,0,4.25.1,27/07/2022 08:38,,
345,cdca0975-83d8-4c8b-97b8-08ded932131d,Berbagi Ilmu,https://play-lh.googleusercontent.com/a-/AFdZucpP8BBnWe8qAoVj6Kl0rt0OG7RExm4EsW-K_mXs--w,Bagus,5,0,4.25.1,27/07/2022 08:38,,
346,ad16d37e-262f-4615-bf3a-2bd089f39902,Baguz Samudro,https://play-lh.googleusercontent.com/a-/AFdZucqXGdiZjHlF5qMCQQzcFDGgOnO9jY67Qk7-kPau,Good apps,5,0,4.25.1,27/07/2022 08:27,,
347,c831e18f-d556-4717-bcc2-8f99dbf30da4,Yohanes Sulis,https://play-lh.googleusercontent.com/a/AItbvml_jUwwjZUBa1KlQ8PhVIkyua53kMqJ1HmHuOUx=mo,Keren,5,0,,27/07/2022 08:23,,
348,6d61e74d-335e-4075-8a78-a3d0c0073c3c,Kang Nur,https://play-lh.googleusercontent.com/a/AItbvmn6MIOxSgxE7ISD7M1uomdQwfcdO_DUIsAc8yHY=mo,Bintang lima,5,0,,27/07/2022 08:15,,
349,f0e27f41-4d7b-4670-bec2-32d816bd6b09,Ami Emi,https://play-lh.googleusercontent.com/a/AItbvmk8L4UmkApvnVpALAXTHjcruUqmX_bgY4veprVn=mo,Okelah,5,0,,27/07/2022 08:14,,
350,8efbe40e-b04a-48b8-b7f8-d556f927fbee,Muh.aidil Abdul Latif,https://play-lh.googleusercontent.com/a-/AFdZucrVPQWO58Ia0CEK5AUP1l5LEnaXZdFnfv0ZgQFF,Mntap,5,0,4.25.1,27/07/2022 08:09,,
351,48858208-1980-4644-acb4-45d6df146ad4,Rico Adriansyah,https://play-lh.googleusercontent.com/a/AItbvmmj5o39Z4aNSZ1UBsTF6qMf6qOoM6pyKrL1B_p-=mo,Cukup membantu aq bertransaksi,4,0,4.22.0,27/07/2022 08:09,"Hai Kak, terima kasih atas ulasannya! Terus gunakan LinkAja dan nikmati semua kemudahan untuk semua transaksi digitalmu. Terima kasih, semoga harimu menyenangkan :) #APA2BISA
",27/07/2022 08:24
352,e5d127e0-a323-432e-a555-21207a3ff032,Ray B,https://play-lh.googleusercontent.com/a-/AFdZucpIWJ3CkvJuAuiHTD8xtF-dnrjgNAPhIZXicIFO,Aneh... pemulihan nama orang tua kandung tapi setelah di masukkan namanya salah.. emang nama emak kau bisa kau ganti bodoh.. Aplikasi gk guna..,1,0,4.25.1,27/07/2022 08:00,,
353,09a5e971-cab1-4c47-bd56-7d3602ad06a1,endi kiyai,https://play-lh.googleusercontent.com/a-/AFdZucoI-E4r7neDxaXb579wWbA-dyVj1xwXfB19wbSp,Terbaik,5,0,4.25.1,27/07/2022 07:43,,
354,08d29aa4-6fb1-4f37-aa12-32d372ef6913,Goes Nur Wahid,https://play-lh.googleusercontent.com/a/AItbvmk7OWD6qFo2l7hDOLt3noRd_DJ54TeyttLoSLGv=mo,Verifikasi wajah susah amat min,1,0,,27/07/2022 07:41,"Hai Kak, mohon maaf ya atas kendalanya. Agar bisa diproses lebih lanjut, kamu bisa menghubungi kami melalui Email ke info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore agar kami bisa bantu atasi. Terima kasih #APA2BISA
",27/07/2022 08:03
355,f9106f8e-fecd-4846-a52d-1ed9b48cec0e,Cah Yati,https://play-lh.googleusercontent.com/a/AItbvmkjMmNwwJK7R4xXs3W20kwR4Q2wTuafGRh1jHgj=mo,Link ok,5,0,4.25.1,27/07/2022 07:36,,
356,65564f52-e317-40dc-bd2e-ba932966347b,agus budi,https://play-lh.googleusercontent.com/a/AItbvmnyulM7Np_Fs0tUwn4v1aCKTINgwQ4ToXPp3cWn=mo,Mantap,5,0,4.25.1,27/07/2022 07:24,,
357,13e6bd79-88c9-4ee7-a35d-8bc9bff21cbe,My Soul,https://play-lh.googleusercontent.com/a-/AFdZucp25l9rssUxPQVha_YPtV_nqWZDPiKAgjKEIetC,Good,5,0,4.25.1,27/07/2022 07:15,,
358,86e0a458-7726-40f9-9e72-308106910b26,Adie Wag,https://play-lh.googleusercontent.com/a-/AFdZucqNDY0EQtFtLjDt_ErOleSIhMQfZWwFNS-GbXiq,Sangat spekta,5,0,4.25.1,27/07/2022 07:05,,
359,595cc591-7fb2-4766-a7c0-246087a96cdd,Aki Akimah,https://play-lh.googleusercontent.com/a/AItbvmlfGhE3jICE_zl82-27lGr80zu3hwo1G_rFEuZL=mo,"E-KTP jarang yang mulus, kebanyakan buram, upload KTP sudah pasti gagal tdk terbaca jelas oles sistem, padahal pake SIM juga sama datanya sesuai dgn E-KTP. Ribet cara daftar linkaja",1,0,4.25.1,27/07/2022 07:01,"Halo Kak Aki, mohon maaf atas ketidaknyamanannya. Mohon pastikan EKTP kamu terbaca dengan jelas dan jaringan kamu stabil ya. Jika masih berkendala silakan hubungi kami ke Email info@linkaja.id dan jangan lupa sertakan nomor HP LinkAja serta user ID/nama user Playstore kamu. Terima kasih :) #APA2BISA",27/07/2022 07:21
360,5d18cd00-46fa-44d2-8256-2fca464d6d6c,Nongki Senjaya,https://play-lh.googleusercontent.com/a/AItbvmn6y0RHtrO_ulpjVPqmkr6N3CH8FyHJs5blCFc0=mo,Kenapa pulsa pending sudah 1x24 jam belum di prose dan gk ada kejelasan... Ini kita jualan gan... Mau untung malah buntung... Nyesek banget,1,0,4.25.1,27/07/2022 06:52,,
361,c75f7b5b-5a13-4457-9367-2687ce3efbd2,djoe musik my ahmad Musik,https://play-lh.googleusercontent.com/a-/AFdZucqYIh9qwcXfF-qfkkXQxRgdJZqk4EzGtQW_qmDO,Berkah Link AjA seru promo ny ... dh gtu oprator ny ramah tamah sbenarny dan pegang janji ny Uang akan Aman dan Kembali Aman Pasti kembali ke Link AjA anda.. 👍,5,0,4.25.1,27/07/2022 06:26,,
362,1fd8303e-890d-4a47-9394-c502e77d86a1,Chita Maulidhia,https://play-lh.googleusercontent.com/a-/AFdZucrHPgRhvrp3ZKruaKlUhTuOAbLOQRRc164FKZys1g,Ga jelas. Mau daftar ke akun premium kok wajah tidak terdeteksi,1,0,,27/07/2022 06:17,"Hai Kak, mohon maaf ya atas kendalanya. Agar bisa diproses lebih lanjut, kamu bisa menghubungi kami melalui Email ke info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore agar kami bisa bantu atasi. Terima kasih #APA2BISA
",27/07/2022 06:23
363,805c464c-2503-4942-80bb-e644c7805fc5,Dharma Saputra,https://play-lh.googleusercontent.com/a-/AFdZucpkT3clehXZ0cIszuA-2B84s9zsgrTm2ezIkKsZIQ,Senang mempunyai aplikasi seperti ini😍😍😍,5,0,4.25.1,27/07/2022 06:06,,
364,998c4cc9-1f5a-4f48-b1f6-71845958b7c2,Ajiputra1987 aji,https://play-lh.googleusercontent.com/a/AItbvmnNYSDa63pcK77iwGrrnKttr1oM1WaFgDu8g6Qo=mo,Ok bagus,4,0,4.25.1,27/07/2022 05:58,"Halo Kak, terima kasih atas ulasannya :) Terus gunakan LinkAja dan nikmati semua kemudahan untuk transaksi digitalmu. Terima kasih, semoga sehat selalu #APA2BISA",27/07/2022 06:00
365,82666d01-27db-4eb9-9262-19dab652a57d,moh yunus,https://play-lh.googleusercontent.com/a/AItbvmmgZBnXx4zKKtmA1v3J75eXNo-niXIEq1CC2PcU=mo,Good job,5,0,,27/07/2022 05:50,,
366,582d6669-b9af-42f8-af50-564aa0d8e6f1,Sondang Parulian,https://play-lh.googleusercontent.com/a-/AFdZucpS6oWixeKDCWlNZ_rOhOMCjLj70bsD-6M7_CSI,Mantap dan simpel,5,0,4.25.1,27/07/2022 05:33,,
367,72cc27e3-caf7-4cd8-b867-f4f455d644d2,amsori con,https://play-lh.googleusercontent.com/a-/AFdZucp9nT1Q8ox8LeuM4XYe9m6QOcfOAGL8J6osTsX9dQ,semuanya serba mudah...,5,0,4.24.0,27/07/2022 05:28,,
368,3e422e93-9f24-4f55-9302-794d3df60170,Ani R campa,https://play-lh.googleusercontent.com/a/AItbvmm6oMLi3eB2x3nxP9q9x3iPfvLlCbApWOiPcZ6J=mo,Sangat susah untuk upgrade.. Ituu pas di foto Selfi.. Suruh menghadap ke kamera jangan berkedip.. Sdah ikut..malah lama banget.. Trus di suruh ulang,1,0,,27/07/2022 05:25,"Hai Kak, terima kasih telah menghubungi kami. Pastikan jaringan kamu stabil dan EKTP kamu terbaca dengan jelas ya. Jika masih berkendala silakan hubungi kami di Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore kamu. Terima kasih :) #APA2BISA
",27/07/2022 05:42
369,fda38a71-f405-464c-95b5-30df81ae89ce,Grey Shitman,https://play-lh.googleusercontent.com/a/AItbvmnOyHp6T5LKrmleVDnBeBoc1NlrIEm4obWYsDKx=mo,Aplikasi yang sangat membantu,5,0,4.25.1,27/07/2022 05:09,,
370,63b15308-276d-481e-8a74-8f1a23cde1e0,Ahmadaufamuzakki,https://play-lh.googleusercontent.com/a/AItbvmnqjRVZjeTOtTJsDkQLVvOK7DjYYe0gpeapR3NV=mo,Transaksi mudah akurat kalo saja bisa bayar pdam kab magelang tambah jempol apalagi adminnya murah,5,0,4.24.0,27/07/2022 05:08,,
371,e7bf7849-ca0c-496d-83ba-6656b48c12bf,Ika Abdullah,https://play-lh.googleusercontent.com/a/AItbvmk5I5XoI4EX3QjsxxeuJeAA7BnmkOjKQdCy1Gzj=mo,"Login masih butuh waktu yg agak lama,tolong di tingkatkan lagi,dan seringkali kalau mu transaksi selalu gk bisa dan ada perintah verifikasi email berulang ulang namun masih jg sering gk bisa transaksi,mohon ditingkatkan kualitasnya dlm bertransaksi",3,0,4.12.0,27/07/2022 04:52,"Selamat pagi Ika Abdullah, terima kasih atas reviewnya! Terus gunakan LinkAja ya dan selamat menikmati semua kemudahan untuk transaksi digitalmu. Terima kasih, semoga sehat selalu #LengkapnyaUntukSemua",20/11/2020 00:43
372,188b90e2-0b4e-49ac-af8c-aea21c7996d4,Mas Putra jallar,https://play-lh.googleusercontent.com/a/AItbvmnvVD0FzUMiJex_OnTs0wXto28I5ywCN7FkRYde=mo,Mantap ga nyesel tf duit make aplikasi ini admin murah cuman 1000 😅🤗,5,0,4.25.1,27/07/2022 04:52,,
373,3993f5c0-b794-42a2-99c1-25f389307e7e,Kabul Pramono,https://play-lh.googleusercontent.com/a/AItbvmm9SqHS9A_QAYUmOxUCgkl4HPZSZORT4lSERdxK=mo,Ditingkatkan lagi biar pas trx lancar tanpa kendala,5,0,,27/07/2022 04:50,,
374,92ce2fdb-e766-4119-9e46-91d89f497e94,Dewi Murni,https://play-lh.googleusercontent.com/a/AItbvmkhFJuWaSRhpqAHK1LKTC8UITYYxt5ty81sp16W=mo,kalau bisa non biaya,5,0,4.25.1,27/07/2022 04:35,,
375,abdb87f1-f3f9-4673-b440-ee7791aece39,Riska Mariyah,https://play-lh.googleusercontent.com/a-/AFdZucq4zMUQpljufsMb6t8N5GTWX0vdLgbCuboj78uK6w,Istimewa,5,0,4.20.1,27/07/2022 04:31,,
376,d3e6ae4e-7595-4a1f-9494-0b99d040abb6,_adfendi 01,https://play-lh.googleusercontent.com/a-/AFdZucrJMDt8Vf8px9fsuKSKgiWNIKw_t87BQPcftkyI9A,Sistem banyak yang eror untuk verifikasi email aja bermasalah apa kah mau simpen dana,1,0,4.25.1,27/07/2022 04:09,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 04:22
377,78ed8067-3f26-45e5-b55f-064082e608d8,mbah yadi gadu,https://play-lh.googleusercontent.com/a-/AFdZucov8Km9_MbRSjDEHxfQbNX6qa4QkKix7Bk30er0,Bagus pakai banget,5,0,4.25.1,27/07/2022 04:02,,
378,0ab7edc1-0180-435e-9804-373b52c9887b,Ferry Wirawan,https://play-lh.googleusercontent.com/a-/AFdZucpb8AF0i5B2MpSZu3gGmru3SO2DGXkYDIIBVoBkTA,Good,5,0,,27/07/2022 03:59,,
379,b3a46748-1189-43ac-9e66-a9413cc9d485,18_ NUR ASNA MALIKAH,https://play-lh.googleusercontent.com/a-/AFdZucpNmlxJJuIwohdaNYCxZotHbi4B-6kwG7fj2awFJw,"Aplikasi nya bagus, super membantu banget buat aku, makasih yaa, plus jaranggg banget ada kendala",5,0,4.25.1,27/07/2022 03:57,,
380,92e2c952-8a30-47fe-888b-278276e1feb2,altus saleem,https://play-lh.googleusercontent.com/a/AItbvmni-enPeaa1_3I6dogQ5poT_4jXg6q-zH3hSGok=mo,"Payah pokoke lah,,,,mau kirim saldo harus uograde dlu,,,dan upgrade nya susahe polllllll padahl prosedur bener tp gagal upgrade terus keterangan nya....di coba berkali kali tetep nihil gagal upgrade terus..... Buat yg mau pake ini pikir pikir lagi dah,,, sy bertahun tahun pakai dana,ovo,gopai malah lebih mudah banget",1,0,4.25.1,27/07/2022 03:56,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 04:06
381,8b53ea21-7980-4aa9-b8b0-024a897319fc,Nana Subana,https://play-lh.googleusercontent.com/a/AItbvmlqV2NzqrySkY5id4Va1yjHu5k689nPn5RoLgOx=mo,Sangat memudahkan segala urusan,5,0,4.25.1,27/07/2022 03:47,,
382,0a6a86a8-dc7f-4b54-8cc1-a47701b70d2b,Xtra Bird,https://play-lh.googleusercontent.com/a/AItbvmkzayDIVCP25tIAmdU8td0Vb4NuH4DWxhGJyJK1=mo,Tlpon ke call centre gk jadi kok berbayar pulsa 2ribu langsung kepotong...payah Harusnya provider plar.merah itu meng gratiskan tlpin ke call centre..jangan mengeruk.keuntungan terus,1,0,,27/07/2022 03:23,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 03:43
383,39dcd6ee-8dc9-4883-9621-2b2ff9d3767b,Kuoatrjo Kebumen,https://play-lh.googleusercontent.com/a-/AFdZucqjCpFX-t2nFyxHL3uddL14JvBuOVfa3YLkc00H,Masa udah ngikutin prosedur untuk upgrde gagal terus fixs gua apus dan kasih rating 0,1,0,4.25.1,27/07/2022 03:20,"Halo Kak, mohon maaf atas ketidaknyamanannya. Mohon pastikan EKTP kamu terbaca dengan jelas dan jaringan kamu stabil ya. Jika masih berkendala silakan hubungi kami ke Email info@linkaja.id dan jangan lupa sertakan nomor HP LinkAja serta user ID/nama user Playstore kamu. Terima kasih :) #APA2BISA",27/07/2022 03:42
384,ec409efe-4d65-424b-a49c-402855c136bd,MAL GAMING,https://play-lh.googleusercontent.com/a-/AFdZucpdYJw4bV5zPIoOMdbzrkHQL6ok6KcQThlij28K,"Aplikasi sampah masa isi pulsa proses berhasil tidak masuk"" plsnya.. Trus di suruh menunggu sampai 3 harii... Benar benar sampahhh",1,0,,27/07/2022 03:16,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 03:20
385,8cb6c4c4-2f06-4796-9bb0-e2871bfbc304,Usman Lonta,https://play-lh.googleusercontent.com/a/AItbvmmq7CA7-T-8tT8Xw2Lu3I35dfKQPHHODj-rX2D_=mo,"Tidak ada harapan selalu di kasi OTP, yang tidak vslid",1,0,4.25.1,27/07/2022 03:15,"Hai Kak Usman, mohon maaf ya atas kendalanya. Agar bisa diproses lebih lanjut, kamu bisa menghubungi kami melalui Email ke info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore agar kami bisa bantu atasi. Terima kasih #APA2BISA",27/07/2022 03:21
386,12ebcd61-a28f-444e-ad55-487a6e78590e,Eros Sitompul,https://play-lh.googleusercontent.com/a/AItbvmnqWbOjAgZsQcBDBgGjJkkaabx_jXFcHFny4a7b=mo,Ok,5,0,4.25.1,27/07/2022 03:13,,
387,fa104bce-9862-449b-8dd0-efaf16e7c660,HPREGION3 14951SBY,https://play-lh.googleusercontent.com/a/AItbvmnzzsaVjXntC1EAcTrYEqsM57gpU-IyoG4Hjz7j=mo,Good,5,0,4.25.1,27/07/2022 03:03,,
388,15e1d42c-5a38-487a-895e-5b3b3ebc3ed8,Muhamad Arya,https://play-lh.googleusercontent.com/a/AItbvmkqBFwzC1ZZYEJ1_bFS_WtnIBHEPDdqcqbbIF1F=mo,Top,5,0,4.25.1,27/07/2022 02:55,,
389,bbde437d-376f-48d7-b5b4-69895d49ed3b,Firman Bakul Tahu,https://play-lh.googleusercontent.com/a-/AFdZucoMpAEK0ZDwvhTcsAfoXJCXS62chhAlsOaBJXFk,Saya mau isi saldo pake metode pembayaran BRI Ceria kok gak bisa ya,5,0,4.25.1,27/07/2022 02:41,,
390,261d2119-d45b-452b-abbe-428d94974fdc,Alexander Greg86,https://play-lh.googleusercontent.com/a/AItbvmkX1bQTDl6DRCoFj7gs-e1REGbskCEdrVkhMaKB=mo,Bagaimana cara bergabung dengan mitra linkaja.di linkaja gak ada pilihan gabung mitra linkaja.solusi nya dong gmn.,5,0,,27/07/2022 02:36,,
391,3eee5094-68de-446b-b752-2e73e3fdfe07,Marinus Suhuniap,https://play-lh.googleusercontent.com/a/AItbvmlyDdW2lsah_VOKS5IGQ-SccXfBgngGS0ePkEFN=mo,Memudahkan cara pembayaran,5,0,4.25.1,27/07/2022 02:35,,
392,383d4faa-c332-4f84-a4ee-dd886725b180,Baru Rizkia,https://play-lh.googleusercontent.com/a-/AFdZucqxuqZZTUDBBTAIXitHDfiavjcvpcOCW_45C3r3vw,Bagus dlm merespon langganannya,5,0,,27/07/2022 02:32,,
393,1ba12d31-cd50-4b20-b3bd-03f82e178059,Giantri SA,https://play-lh.googleusercontent.com/a-/AFdZucpM7luOBuHHzs5QaJoPIlBsq252T67PfyE_MswQ-A,"Sangat buruk, kirim uang pending terus ga balik balik",1,0,4.25.1,27/07/2022 02:31,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 02:41
394,a2061e13-d589-437c-b048-168b33d0d6d3,Lussiana Safara,https://play-lh.googleusercontent.com/a/AItbvmllXom7SHiIi5U12KooumSzMR8rDwjpu7RJHq9U=mo,sangat membantu sekali,5,0,4.25.1,27/07/2022 02:27,,
395,30e59b25-bf2b-4703-8997-099625197576,Muhammad Deny,https://play-lh.googleusercontent.com/a/AItbvmn0JkRgSkJU_UyVONHwbvoKlb6aBgjaiwhzvXDr=mo,Ok,5,0,4.25.0,27/07/2022 02:15,,
396,1ebc3163-8788-4d4d-9951-60e75d089536,Alsidik Mtg,https://play-lh.googleusercontent.com/a-/AFdZucpTqhzk5zqnYl2tQwkOGxE5pHcsJNqdI56PHmyq6A,Saya suka dengan layanan nya cepat tanggap dan mudah bertransaksi. Sukses selalu buat Linkaja,5,0,4.25.1,27/07/2022 02:14,,
397,027ab77f-ce4b-4e8f-b995-c97a6e625d1f,Jhojo Herbie,https://play-lh.googleusercontent.com/a-/AFdZucrCVjI90k0h7INLIwycCIAw6tytDzyWBYEgm9IE8A,Mantap,5,0,4.25.1,27/07/2022 02:14,,
398,45658b85-962c-4f85-9338-6a227948a124,Jefri Dion,https://play-lh.googleusercontent.com/a/AItbvmnFeAeYQfy4gj0w_rzW6OP4Kj97q7dicSYfRob8=mo,Mahaaaal,1,0,,27/07/2022 02:09,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 02:23
399,4676933a-1037-488e-a2ef-91f2d6d0e089,Yusuf Ef,https://play-lh.googleusercontent.com/a-/AFdZucrH9z0bsJPW5cfoyWZIdj8Gja3U3sfCZK-oWPRIKw,Keren,5,0,4.25.1,27/07/2022 02:03,,
400,90bee300-fa46-4e62-9659-6a5250cf5f34,jandoko huang,https://play-lh.googleusercontent.com/a/AItbvmlcXCb5vJciHIqJb17yehfKFHfu11caAypZkHIo=mo,Bisa diupdrade kirim ny masa 2jt limit sehari.,1,0,4.25.1,27/07/2022 02:01,"Halo Kak, maaf ya sudah membuat kamu tidak nyaman. Kami akan terus meningkatkan kualitas layanan agar kakak dapat terus menggunakan aplikasi LinkAja dengan puas. Apabila ada kendala, mohon kirimkan pelaporanmu ke Email info@linkaja.id dengan menyertakan nomor HP LinkAja dan user ID/nama user Playstore. Terima kasih, semoga sehat selalu :) #APA2BISA",27/07/2022 02:22
401,131c145d-de23-4650-b992-5587709c4076,Nhany Maryani,https://play-lh.googleusercontent.com/a/AItbvmkoLW7q6uxSHRFuS9tjGENKJfBuIODkoqOAEx4f=mo,"Makin lama makin bagus,,no ribet²..tks link aja",5,1,4.25.1,27/07/2022 01:57,,
